from_date,title,count
10/13/1998,Senior Staff,2
10/13/1998,Assistant Engineer,1
10/13/1998,Engineer,4
10/13/1998,Senior Engineer,2
10/12/1998,Senior Engineer,2
10/12/1998,Assistant Engineer,2
10/12/1998,Engineer,3
10/11/1998,Senior Engineer,2
10/11/1998,Engineer,2
10/10/1998,Senior Engineer,2
10/10/1998,Staff,3
10/10/1998,Senior Staff,1
10/10/1998,Technique Leader,1
10/9/1998,Engineer,1
10/8/1998,Senior Engineer,2
10/8/1998,Senior Staff,2
10/7/1998,Technique Leader,1
10/7/1998,Senior Staff,1
10/7/1998,Senior Engineer,2
10/7/1998,Assistant Engineer,1
10/7/1998,Engineer,2
10/6/1998,Senior Engineer,3
10/5/1998,Engineer,3
10/5/1998,Staff,4
10/5/1998,Senior Engineer,2
10/5/1998,Senior Staff,2
10/4/1998,Senior Engineer,1
10/4/1998,Senior Staff,3
10/4/1998,Assistant Engineer,1
10/4/1998,Engineer,1
10/4/1998,Staff,2
10/3/1998,Engineer,3
10/3/1998,Senior Engineer,3
10/3/1998,Staff,1
10/3/1998,Senior Staff,1
10/2/1998,Senior Engineer,3
10/2/1998,Engineer,2
10/2/1998,Senior Staff,2
10/2/1998,Staff,1
10/2/1998,Assistant Engineer,2
10/1/1998,Senior Staff,3
10/1/1998,Assistant Engineer,1
10/1/1998,Engineer,2
10/1/1998,Senior Engineer,1
9/30/1998,Senior Staff,1
9/30/1998,Senior Engineer,2
9/30/1998,Staff,2
9/29/1998,Staff,2
9/29/1998,Senior Engineer,1
9/29/1998,Senior Staff,2
9/28/1998,Engineer,1
9/28/1998,Senior Engineer,3
9/28/1998,Staff,1
9/28/1998,Senior Staff,1
9/27/1998,Engineer,1
9/27/1998,Assistant Engineer,1
9/27/1998,Senior Staff,1
9/27/1998,Senior Engineer,3
9/26/1998,Engineer,1
9/26/1998,Senior Staff,1
9/26/1998,Staff,3
9/26/1998,Senior Engineer,5
9/25/1998,Senior Staff,1
9/25/1998,Engineer,5
9/25/1998,Staff,3
9/24/1998,Senior Staff,1
9/24/1998,Staff,2
9/24/1998,Engineer,2
9/24/1998,Senior Engineer,1
9/23/1998,Staff,2
9/23/1998,Senior Engineer,2
9/23/1998,Senior Staff,3
9/22/1998,Engineer,1
9/22/1998,Staff,3
9/22/1998,Senior Staff,3
9/22/1998,Senior Engineer,2
9/21/1998,Engineer,1
9/21/1998,Staff,4
9/21/1998,Senior Staff,2
9/20/1998,Senior Staff,4
9/20/1998,Senior Engineer,1
9/20/1998,Staff,1
9/20/1998,Engineer,1
9/19/1998,Technique Leader,1
9/19/1998,Senior Engineer,1
9/19/1998,Senior Staff,1
9/19/1998,Engineer,2
9/18/1998,Staff,1
9/18/1998,Senior Engineer,2
9/18/1998,Senior Staff,1
9/17/1998,Senior Engineer,1
9/17/1998,Staff,2
9/17/1998,Senior Staff,2
9/16/1998,Staff,2
9/16/1998,Engineer,3
9/16/1998,Senior Engineer,2
9/15/1998,Engineer,4
9/15/1998,Senior Engineer,3
9/15/1998,Senior Staff,2
9/14/1998,Staff,3
9/14/1998,Senior Staff,1
9/14/1998,Engineer,2
9/14/1998,Senior Engineer,3
9/13/1998,Senior Staff,2
9/13/1998,Staff,2
9/13/1998,Senior Engineer,2
9/12/1998,Senior Engineer,2
9/12/1998,Senior Staff,3
9/12/1998,Engineer,1
9/12/1998,Technique Leader,1
9/11/1998,Senior Engineer,2
9/11/1998,Engineer,1
9/11/1998,Staff,3
9/11/1998,Senior Staff,2
9/10/1998,Staff,3
9/10/1998,Senior Engineer,5
9/10/1998,Technique Leader,1
9/10/1998,Senior Staff,1
9/10/1998,Engineer,3
9/9/1998,Staff,4
9/9/1998,Engineer,3
9/9/1998,Assistant Engineer,1
9/9/1998,Senior Staff,1
9/8/1998,Senior Staff,3
9/8/1998,Senior Engineer,3
9/8/1998,Engineer,1
9/7/1998,Staff,1
9/7/1998,Senior Staff,4
9/7/1998,Senior Engineer,2
9/6/1998,Engineer,2
9/6/1998,Staff,1
9/6/1998,Senior Staff,1
9/6/1998,Senior Engineer,1
9/5/1998,Senior Staff,4
9/5/1998,Engineer,3
9/5/1998,Staff,2
9/5/1998,Senior Engineer,2
9/5/1998,Technique Leader,2
9/4/1998,Senior Staff,1
9/4/1998,Engineer,3
9/4/1998,Technique Leader,1
9/4/1998,Staff,1
9/3/1998,Engineer,2
9/3/1998,Senior Engineer,2
9/3/1998,Staff,1
9/2/1998,Assistant Engineer,1
9/2/1998,Senior Staff,1
9/2/1998,Staff,3
9/2/1998,Engineer,1
9/2/1998,Senior Engineer,2
9/1/1998,Senior Engineer,2
9/1/1998,Staff,2
9/1/1998,Senior Staff,1
9/1/1998,Engineer,2
8/31/1998,Senior Engineer,1
8/31/1998,Staff,1
8/31/1998,Engineer,1
8/31/1998,Senior Staff,2
8/30/1998,Senior Engineer,4
8/29/1998,Engineer,1
8/29/1998,Senior Engineer,4
8/29/1998,Assistant Engineer,1
8/29/1998,Staff,3
8/29/1998,Senior Staff,2
8/28/1998,Engineer,1
8/28/1998,Staff,2
8/28/1998,Senior Staff,1
8/27/1998,Staff,1
8/27/1998,Engineer,1
8/27/1998,Technique Leader,1
8/27/1998,Senior Engineer,2
8/26/1998,Senior Engineer,4
8/26/1998,Staff,3
8/25/1998,Engineer,2
8/25/1998,Senior Engineer,2
8/25/1998,Senior Staff,1
8/25/1998,Staff,3
8/24/1998,Engineer,1
8/24/1998,Senior Engineer,3
8/24/1998,Staff,1
8/24/1998,Senior Staff,2
8/23/1998,Technique Leader,1
8/23/1998,Staff,2
8/23/1998,Engineer,3
8/22/1998,Staff,1
8/22/1998,Senior Engineer,1
8/22/1998,Engineer,4
8/22/1998,Senior Staff,1
8/21/1998,Senior Engineer,2
8/21/1998,Staff,2
8/21/1998,Senior Staff,2
8/21/1998,Engineer,2
8/21/1998,Assistant Engineer,1
8/20/1998,Staff,3
8/20/1998,Senior Staff,2
8/20/1998,Senior Engineer,1
8/19/1998,Staff,5
8/19/1998,Senior Engineer,1
8/19/1998,Engineer,2
8/18/1998,Senior Staff,1
8/18/1998,Senior Engineer,4
8/18/1998,Engineer,6
8/18/1998,Staff,1
8/17/1998,Senior Engineer,2
8/17/1998,Staff,1
8/17/1998,Senior Staff,2
8/17/1998,Assistant Engineer,1
8/16/1998,Engineer,1
8/16/1998,Senior Staff,1
8/16/1998,Senior Engineer,2
8/16/1998,Staff,1
8/15/1998,Senior Staff,4
8/15/1998,Staff,1
8/15/1998,Senior Engineer,1
8/14/1998,Senior Staff,5
8/14/1998,Staff,2
8/14/1998,Senior Engineer,1
8/13/1998,Assistant Engineer,1
8/13/1998,Senior Engineer,1
8/13/1998,Senior Staff,3
8/13/1998,Staff,6
8/13/1998,Engineer,1
8/12/1998,Engineer,1
8/12/1998,Senior Staff,3
8/12/1998,Staff,3
8/12/1998,Senior Engineer,2
8/11/1998,Senior Staff,4
8/11/1998,Engineer,3
8/11/1998,Staff,1
8/11/1998,Senior Engineer,2
8/10/1998,Senior Engineer,4
8/10/1998,Technique Leader,1
8/10/1998,Engineer,3
8/9/1998,Engineer,2
8/9/1998,Staff,2
8/9/1998,Senior Staff,3
8/8/1998,Senior Staff,1
8/8/1998,Technique Leader,1
8/8/1998,Senior Engineer,1
8/8/1998,Staff,3
8/8/1998,Engineer,2
8/7/1998,Staff,1
8/7/1998,Engineer,1
8/7/1998,Senior Staff,1
8/6/1998,Staff,2
8/6/1998,Assistant Engineer,1
8/6/1998,Senior Engineer,1
8/6/1998,Engineer,2
8/6/1998,Senior Staff,2
8/5/1998,Senior Engineer,1
8/5/1998,Senior Staff,3
8/5/1998,Staff,3
8/5/1998,Engineer,1
8/4/1998,Senior Staff,3
8/4/1998,Technique Leader,1
8/4/1998,Senior Engineer,3
8/4/1998,Staff,1
8/3/1998,Staff,1
8/3/1998,Senior Engineer,2
8/3/1998,Senior Staff,2
8/3/1998,Engineer,2
8/2/1998,Senior Staff,1
8/2/1998,Assistant Engineer,2
8/2/1998,Staff,1
8/2/1998,Senior Engineer,1
8/1/1998,Engineer,1
8/1/1998,Senior Engineer,2
7/31/1998,Engineer,1
7/31/1998,Staff,1
7/31/1998,Senior Staff,2
7/31/1998,Technique Leader,1
7/31/1998,Senior Engineer,1
7/30/1998,Senior Engineer,1
7/30/1998,Staff,1
7/30/1998,Senior Staff,1
7/30/1998,Engineer,4
7/30/1998,Assistant Engineer,2
7/29/1998,Staff,1
7/29/1998,Engineer,3
7/29/1998,Senior Engineer,1
7/29/1998,Technique Leader,1
7/29/1998,Senior Staff,1
7/28/1998,Engineer,3
7/28/1998,Senior Engineer,3
7/28/1998,Technique Leader,1
7/28/1998,Staff,2
7/28/1998,Senior Staff,4
7/27/1998,Senior Engineer,3
7/27/1998,Senior Staff,1
7/27/1998,Engineer,1
7/27/1998,Staff,2
7/26/1998,Engineer,3
7/26/1998,Senior Engineer,3
7/26/1998,Technique Leader,1
7/26/1998,Senior Staff,1
7/26/1998,Staff,2
7/25/1998,Senior Staff,1
7/25/1998,Staff,3
7/25/1998,Senior Engineer,4
7/24/1998,Senior Engineer,1
7/24/1998,Engineer,1
7/24/1998,Senior Staff,2
7/23/1998,Senior Staff,2
7/23/1998,Senior Engineer,1
7/23/1998,Engineer,1
7/22/1998,Senior Engineer,3
7/22/1998,Technique Leader,1
7/22/1998,Staff,1
7/22/1998,Senior Staff,2
7/22/1998,Engineer,4
7/21/1998,Engineer,4
7/21/1998,Technique Leader,1
7/21/1998,Senior Staff,1
7/21/1998,Staff,3
7/21/1998,Senior Engineer,4
7/20/1998,Senior Staff,1
7/20/1998,Engineer,1
7/20/1998,Senior Engineer,1
7/20/1998,Staff,4
7/19/1998,Staff,2
7/19/1998,Senior Engineer,2
7/19/1998,Engineer,4
7/19/1998,Assistant Engineer,1
7/18/1998,Engineer,2
7/17/1998,Senior Engineer,3
7/17/1998,Senior Staff,2
7/17/1998,Staff,1
7/17/1998,Technique Leader,2
7/16/1998,Engineer,2
7/16/1998,Senior Engineer,1
7/16/1998,Staff,1
7/16/1998,Senior Staff,3
7/15/1998,Staff,2
7/15/1998,Engineer,4
7/15/1998,Technique Leader,1
7/15/1998,Senior Staff,1
7/14/1998,Senior Engineer,2
7/14/1998,Staff,2
7/14/1998,Senior Staff,4
7/14/1998,Engineer,2
7/13/1998,Staff,2
7/13/1998,Technique Leader,1
7/13/1998,Senior Engineer,9
7/12/1998,Senior Engineer,1
7/12/1998,Staff,1
7/12/1998,Engineer,1
7/11/1998,Senior Staff,2
7/11/1998,Engineer,3
7/11/1998,Staff,1
7/11/1998,Senior Engineer,2
7/10/1998,Senior Engineer,3
7/10/1998,Engineer,5
7/10/1998,Senior Staff,1
7/10/1998,Staff,1
7/9/1998,Senior Staff,1
7/9/1998,Senior Engineer,4
7/9/1998,Staff,3
7/8/1998,Senior Staff,1
7/8/1998,Senior Engineer,3
7/8/1998,Staff,3
7/7/1998,Senior Staff,1
7/7/1998,Senior Engineer,1
7/7/1998,Engineer,2
7/6/1998,Senior Staff,1
7/6/1998,Staff,1
7/6/1998,Engineer,2
7/6/1998,Assistant Engineer,1
7/5/1998,Senior Staff,1
7/5/1998,Engineer,4
7/5/1998,Senior Engineer,2
7/4/1998,Assistant Engineer,2
7/4/1998,Engineer,1
7/4/1998,Senior Staff,1
7/4/1998,Senior Engineer,2
7/4/1998,Technique Leader,2
7/4/1998,Staff,2
7/3/1998,Senior Engineer,2
7/3/1998,Assistant Engineer,2
7/3/1998,Senior Staff,1
7/3/1998,Engineer,3
7/2/1998,Engineer,2
7/2/1998,Technique Leader,1
7/2/1998,Senior Engineer,5
7/2/1998,Senior Staff,3
7/2/1998,Staff,1
7/1/1998,Engineer,1
7/1/1998,Senior Engineer,1
7/1/1998,Staff,2
6/30/1998,Engineer,2
6/30/1998,Senior Engineer,3
6/30/1998,Staff,2
6/30/1998,Senior Staff,4
6/29/1998,Senior Staff,4
6/29/1998,Senior Engineer,3
6/29/1998,Engineer,3
6/28/1998,Engineer,4
6/28/1998,Senior Engineer,2
6/28/1998,Senior Staff,5
6/28/1998,Staff,2
6/27/1998,Engineer,2
6/27/1998,Senior Engineer,1
6/27/1998,Senior Staff,3
6/27/1998,Staff,4
6/26/1998,Engineer,1
6/26/1998,Senior Staff,3
6/26/1998,Senior Engineer,1
6/25/1998,Senior Staff,2
6/25/1998,Senior Engineer,1
6/25/1998,Staff,6
6/24/1998,Engineer,1
6/24/1998,Staff,1
6/24/1998,Senior Engineer,3
6/24/1998,Senior Staff,2
6/23/1998,Engineer,3
6/23/1998,Staff,2
6/23/1998,Senior Staff,1
6/22/1998,Technique Leader,1
6/22/1998,Senior Staff,2
6/22/1998,Senior Engineer,1
6/22/1998,Engineer,1
6/21/1998,Senior Staff,1
6/21/1998,Staff,2
6/21/1998,Senior Engineer,2
6/20/1998,Engineer,3
6/20/1998,Senior Engineer,4
6/20/1998,Senior Staff,4
6/20/1998,Assistant Engineer,1
6/20/1998,Staff,1
6/19/1998,Senior Staff,2
6/19/1998,Engineer,4
6/19/1998,Staff,2
6/19/1998,Senior Engineer,2
6/18/1998,Senior Engineer,1
6/18/1998,Senior Staff,2
6/17/1998,Senior Staff,2
6/17/1998,Staff,2
6/16/1998,Senior Engineer,2
6/16/1998,Staff,4
6/16/1998,Senior Staff,1
6/15/1998,Senior Staff,2
6/15/1998,Assistant Engineer,1
6/15/1998,Senior Engineer,2
6/15/1998,Staff,1
6/14/1998,Senior Engineer,3
6/14/1998,Engineer,1
6/14/1998,Senior Staff,3
6/14/1998,Assistant Engineer,1
6/13/1998,Technique Leader,1
6/13/1998,Engineer,2
6/13/1998,Senior Staff,2
6/13/1998,Senior Engineer,2
6/13/1998,Staff,5
6/13/1998,Assistant Engineer,1
6/12/1998,Engineer,5
6/12/1998,Staff,2
6/12/1998,Senior Engineer,2
6/11/1998,Senior Engineer,7
6/11/1998,Engineer,1
6/11/1998,Senior Staff,3
6/10/1998,Senior Engineer,1
6/10/1998,Engineer,5
6/10/1998,Senior Staff,4
6/9/1998,Senior Engineer,3
6/9/1998,Engineer,3
6/9/1998,Senior Staff,3
6/9/1998,Staff,1
6/8/1998,Engineer,3
6/8/1998,Senior Engineer,4
6/7/1998,Senior Engineer,1
6/7/1998,Engineer,1
6/6/1998,Staff,1
6/6/1998,Engineer,3
6/6/1998,Senior Staff,2
6/6/1998,Senior Engineer,1
6/5/1998,Senior Engineer,2
6/5/1998,Engineer,1
6/5/1998,Staff,1
6/5/1998,Senior Staff,3
6/4/1998,Assistant Engineer,1
6/4/1998,Senior Engineer,2
6/4/1998,Engineer,2
6/4/1998,Staff,2
6/4/1998,Senior Staff,4
6/3/1998,Staff,4
6/3/1998,Senior Staff,2
6/3/1998,Senior Engineer,2
6/2/1998,Staff,1
6/2/1998,Engineer,1
6/2/1998,Senior Staff,1
6/1/1998,Senior Engineer,6
6/1/1998,Staff,3
6/1/1998,Senior Staff,2
6/1/1998,Assistant Engineer,1
5/31/1998,Staff,5
5/31/1998,Senior Staff,2
5/31/1998,Engineer,2
5/31/1998,Senior Engineer,2
5/30/1998,Staff,1
5/30/1998,Senior Engineer,2
5/30/1998,Engineer,4
5/30/1998,Senior Staff,1
5/29/1998,Engineer,2
5/29/1998,Senior Engineer,4
5/29/1998,Staff,2
5/28/1998,Engineer,2
5/28/1998,Senior Staff,1
5/28/1998,Senior Engineer,3
5/28/1998,Staff,3
5/27/1998,Senior Staff,2
5/27/1998,Engineer,2
5/27/1998,Senior Engineer,1
5/27/1998,Technique Leader,1
5/26/1998,Senior Engineer,1
5/26/1998,Staff,1
5/26/1998,Technique Leader,1
5/26/1998,Engineer,1
5/26/1998,Senior Staff,4
5/25/1998,Technique Leader,1
5/25/1998,Senior Staff,2
5/25/1998,Senior Engineer,2
5/25/1998,Engineer,2
5/25/1998,Staff,1
5/24/1998,Senior Staff,1
5/24/1998,Staff,1
5/24/1998,Senior Engineer,4
5/24/1998,Engineer,2
5/23/1998,Engineer,2
5/23/1998,Senior Staff,2
5/23/1998,Senior Engineer,3
5/23/1998,Staff,3
5/22/1998,Staff,1
5/22/1998,Engineer,7
5/22/1998,Senior Engineer,2
5/21/1998,Senior Staff,3
5/21/1998,Staff,1
5/20/1998,Senior Staff,1
5/20/1998,Senior Engineer,4
5/20/1998,Staff,1
5/20/1998,Assistant Engineer,1
5/20/1998,Engineer,2
5/19/1998,Engineer,1
5/19/1998,Staff,2
5/19/1998,Senior Staff,3
5/19/1998,Assistant Engineer,1
5/18/1998,Senior Staff,2
5/18/1998,Senior Engineer,3
5/18/1998,Engineer,1
5/18/1998,Staff,2
5/18/1998,Assistant Engineer,1
5/17/1998,Senior Staff,4
5/17/1998,Staff,1
5/17/1998,Senior Engineer,1
5/16/1998,Staff,1
5/16/1998,Senior Engineer,3
5/16/1998,Engineer,4
5/15/1998,Senior Engineer,1
5/15/1998,Staff,1
5/15/1998,Engineer,1
5/15/1998,Senior Staff,3
5/14/1998,Senior Staff,3
5/14/1998,Senior Engineer,1
5/14/1998,Engineer,1
5/14/1998,Assistant Engineer,1
5/13/1998,Senior Engineer,2
5/13/1998,Senior Staff,1
5/13/1998,Engineer,1
5/12/1998,Staff,1
5/12/1998,Engineer,1
5/12/1998,Assistant Engineer,1
5/12/1998,Technique Leader,1
5/12/1998,Senior Engineer,2
5/11/1998,Senior Engineer,2
5/11/1998,Technique Leader,1
5/11/1998,Senior Staff,1
5/11/1998,Staff,2
5/10/1998,Engineer,1
5/10/1998,Staff,2
5/10/1998,Senior Engineer,1
5/10/1998,Senior Staff,2
5/9/1998,Engineer,1
5/8/1998,Senior Staff,4
5/8/1998,Technique Leader,1
5/8/1998,Assistant Engineer,1
5/8/1998,Senior Engineer,1
5/7/1998,Engineer,1
5/7/1998,Senior Staff,2
5/7/1998,Staff,4
5/7/1998,Senior Engineer,2
5/6/1998,Senior Staff,3
5/6/1998,Engineer,1
5/6/1998,Senior Engineer,2
5/6/1998,Staff,3
5/5/1998,Engineer,3
5/5/1998,Staff,2
5/5/1998,Senior Engineer,4
5/5/1998,Senior Staff,5
5/4/1998,Assistant Engineer,1
5/4/1998,Senior Staff,2
5/4/1998,Staff,3
5/4/1998,Senior Engineer,1
5/3/1998,Engineer,3
5/3/1998,Senior Engineer,1
5/3/1998,Senior Staff,2
5/2/1998,Senior Staff,1
5/2/1998,Staff,1
5/2/1998,Technique Leader,1
5/2/1998,Senior Engineer,3
5/2/1998,Engineer,4
5/1/1998,Senior Engineer,4
5/1/1998,Senior Staff,1
5/1/1998,Engineer,3
5/1/1998,Staff,1
4/30/1998,Engineer,3
4/30/1998,Senior Engineer,1
4/30/1998,Staff,2
4/29/1998,Engineer,1
4/29/1998,Senior Engineer,2
4/29/1998,Senior Staff,2
4/29/1998,Staff,1
4/29/1998,Assistant Engineer,1
4/28/1998,Senior Staff,1
4/28/1998,Engineer,2
4/28/1998,Staff,1
4/27/1998,Engineer,1
4/27/1998,Senior Engineer,2
4/27/1998,Staff,1
4/27/1998,Senior Staff,3
4/26/1998,Staff,1
4/26/1998,Senior Engineer,1
4/26/1998,Senior Staff,2
4/25/1998,Technique Leader,1
4/25/1998,Assistant Engineer,1
4/25/1998,Senior Staff,1
4/25/1998,Engineer,2
4/25/1998,Senior Engineer,3
4/24/1998,Senior Engineer,1
4/24/1998,Engineer,3
4/24/1998,Staff,2
4/24/1998,Technique Leader,1
4/24/1998,Assistant Engineer,1
4/24/1998,Senior Staff,2
4/23/1998,Staff,1
4/23/1998,Senior Engineer,1
4/23/1998,Engineer,1
4/23/1998,Senior Staff,1
4/22/1998,Senior Staff,1
4/22/1998,Engineer,2
4/22/1998,Staff,2
4/22/1998,Senior Engineer,2
4/21/1998,Senior Engineer,4
4/21/1998,Senior Staff,3
4/21/1998,Engineer,1
4/21/1998,Staff,4
4/20/1998,Senior Engineer,1
4/20/1998,Senior Staff,3
4/19/1998,Senior Engineer,1
4/19/1998,Engineer,3
4/19/1998,Senior Staff,4
4/18/1998,Staff,1
4/18/1998,Senior Engineer,4
4/18/1998,Senior Staff,4
4/18/1998,Engineer,1
4/17/1998,Engineer,1
4/17/1998,Senior Engineer,3
4/17/1998,Staff,1
4/17/1998,Senior Staff,1
4/16/1998,Engineer,3
4/16/1998,Staff,1
4/16/1998,Technique Leader,1
4/16/1998,Senior Engineer,4
4/16/1998,Assistant Engineer,1
4/16/1998,Senior Staff,2
4/15/1998,Engineer,3
4/15/1998,Senior Staff,2
4/15/1998,Staff,2
4/14/1998,Senior Staff,3
4/14/1998,Senior Engineer,3
4/14/1998,Engineer,1
4/14/1998,Staff,2
4/13/1998,Assistant Engineer,1
4/13/1998,Senior Engineer,3
4/12/1998,Engineer,1
4/12/1998,Senior Engineer,3
4/12/1998,Staff,1
4/11/1998,Engineer,1
4/11/1998,Technique Leader,1
4/11/1998,Senior Engineer,2
4/11/1998,Senior Staff,2
4/11/1998,Staff,2
4/10/1998,Engineer,1
4/10/1998,Staff,1
4/10/1998,Senior Staff,1
4/10/1998,Senior Engineer,2
4/9/1998,Engineer,3
4/9/1998,Senior Engineer,2
4/9/1998,Staff,2
4/8/1998,Assistant Engineer,2
4/8/1998,Senior Engineer,2
4/8/1998,Staff,1
4/7/1998,Engineer,2
4/7/1998,Senior Staff,5
4/7/1998,Senior Engineer,3
4/6/1998,Engineer,1
4/6/1998,Senior Engineer,3
4/6/1998,Senior Staff,2
4/6/1998,Staff,1
4/5/1998,Engineer,2
4/5/1998,Staff,2
4/5/1998,Assistant Engineer,1
4/4/1998,Senior Staff,1
4/4/1998,Staff,2
4/4/1998,Engineer,5
4/4/1998,Senior Engineer,3
4/3/1998,Senior Staff,5
4/3/1998,Staff,2
4/3/1998,Engineer,3
4/2/1998,Staff,1
4/2/1998,Senior Engineer,2
4/1/1998,Senior Engineer,3
4/1/1998,Engineer,3
4/1/1998,Staff,1
3/31/1998,Senior Staff,1
3/31/1998,Senior Engineer,1
3/31/1998,Engineer,1
3/31/1998,Staff,1
3/30/1998,Staff,1
3/30/1998,Senior Staff,2
3/30/1998,Engineer,1
3/30/1998,Assistant Engineer,1
3/30/1998,Senior Engineer,1
3/29/1998,Senior Engineer,1
3/29/1998,Senior Staff,6
3/28/1998,Staff,3
3/28/1998,Engineer,2
3/28/1998,Senior Engineer,2
3/27/1998,Senior Staff,3
3/27/1998,Technique Leader,1
3/27/1998,Staff,2
3/27/1998,Engineer,1
3/27/1998,Senior Engineer,1
3/26/1998,Senior Engineer,2
3/26/1998,Senior Staff,1
3/26/1998,Engineer,1
3/25/1998,Staff,2
3/25/1998,Senior Staff,6
3/25/1998,Senior Engineer,1
3/25/1998,Engineer,1
3/24/1998,Staff,1
3/24/1998,Engineer,1
3/24/1998,Senior Staff,1
3/24/1998,Senior Engineer,2
3/23/1998,Senior Engineer,1
3/23/1998,Senior Staff,1
3/23/1998,Staff,2
3/22/1998,Senior Staff,5
3/22/1998,Engineer,2
3/21/1998,Senior Engineer,2
3/21/1998,Staff,1
3/21/1998,Engineer,1
3/21/1998,Senior Staff,2
3/20/1998,Senior Engineer,6
3/20/1998,Assistant Engineer,1
3/19/1998,Staff,2
3/19/1998,Senior Staff,2
3/19/1998,Senior Engineer,3
3/19/1998,Engineer,3
3/18/1998,Senior Engineer,1
3/18/1998,Engineer,2
3/18/1998,Senior Staff,1
3/18/1998,Staff,1
3/17/1998,Engineer,2
3/17/1998,Staff,1
3/17/1998,Senior Engineer,3
3/16/1998,Senior Staff,2
3/16/1998,Senior Engineer,2
3/15/1998,Engineer,2
3/15/1998,Senior Staff,2
3/15/1998,Senior Engineer,2
3/14/1998,Senior Engineer,2
3/14/1998,Staff,4
3/14/1998,Senior Staff,2
3/13/1998,Engineer,2
3/13/1998,Senior Staff,2
3/13/1998,Senior Engineer,2
3/13/1998,Assistant Engineer,1
3/12/1998,Staff,2
3/12/1998,Senior Engineer,3
3/12/1998,Senior Staff,4
3/11/1998,Senior Engineer,1
3/11/1998,Staff,1
3/11/1998,Engineer,1
3/11/1998,Senior Staff,1
3/10/1998,Senior Engineer,1
3/10/1998,Staff,2
3/9/1998,Senior Engineer,1
3/9/1998,Assistant Engineer,2
3/9/1998,Staff,3
3/9/1998,Engineer,3
3/8/1998,Senior Staff,1
3/8/1998,Senior Engineer,2
3/7/1998,Staff,1
3/7/1998,Senior Staff,1
3/7/1998,Assistant Engineer,1
3/7/1998,Engineer,2
3/6/1998,Senior Engineer,3
3/6/1998,Staff,2
3/5/1998,Senior Staff,2
3/5/1998,Engineer,1
3/4/1998,Senior Staff,1
3/4/1998,Engineer,3
3/4/1998,Staff,2
3/4/1998,Senior Engineer,1
3/3/1998,Engineer,1
3/3/1998,Senior Staff,3
3/3/1998,Staff,1
3/3/1998,Senior Engineer,3
3/2/1998,Staff,3
3/2/1998,Senior Staff,1
3/1/1998,Engineer,3
3/1/1998,Staff,3
3/1/1998,Senior Staff,1
3/1/1998,Senior Engineer,1
3/1/1998,Assistant Engineer,1
2/28/1998,Staff,4
2/28/1998,Engineer,2
2/28/1998,Senior Engineer,3
2/28/1998,Assistant Engineer,1
2/27/1998,Senior Engineer,4
2/27/1998,Engineer,3
2/27/1998,Assistant Engineer,1
2/27/1998,Staff,2
2/26/1998,Senior Staff,2
2/26/1998,Engineer,1
2/26/1998,Staff,1
2/25/1998,Engineer,2
2/25/1998,Senior Staff,1
2/25/1998,Senior Engineer,5
2/24/1998,Assistant Engineer,1
2/24/1998,Staff,1
2/24/1998,Senior Engineer,1
2/24/1998,Senior Staff,1
2/23/1998,Senior Engineer,5
2/23/1998,Engineer,1
2/23/1998,Senior Staff,1
2/22/1998,Staff,2
2/22/1998,Senior Staff,3
2/22/1998,Engineer,2
2/21/1998,Engineer,4
2/21/1998,Staff,3
2/21/1998,Technique Leader,1
2/21/1998,Senior Engineer,1
2/21/1998,Senior Staff,3
2/20/1998,Staff,3
2/20/1998,Senior Staff,2
2/20/1998,Engineer,1
2/19/1998,Senior Staff,2
2/19/1998,Staff,2
2/18/1998,Engineer,1
2/18/1998,Senior Staff,2
2/18/1998,Staff,1
2/18/1998,Senior Engineer,3
2/17/1998,Engineer,2
2/17/1998,Senior Engineer,4
2/16/1998,Technique Leader,1
2/16/1998,Assistant Engineer,1
2/16/1998,Senior Staff,2
2/16/1998,Engineer,1
2/16/1998,Senior Engineer,4
2/15/1998,Senior Staff,2
2/15/1998,Senior Engineer,3
2/15/1998,Assistant Engineer,1
2/14/1998,Senior Engineer,3
2/14/1998,Senior Staff,1
2/14/1998,Engineer,2
2/14/1998,Staff,1
2/13/1998,Staff,5
2/13/1998,Engineer,2
2/13/1998,Senior Staff,2
2/12/1998,Engineer,2
2/12/1998,Staff,1
2/12/1998,Technique Leader,1
2/12/1998,Senior Staff,4
2/12/1998,Senior Engineer,1
2/11/1998,Senior Engineer,4
2/11/1998,Engineer,4
2/11/1998,Staff,2
2/10/1998,Engineer,2
2/10/1998,Senior Staff,2
2/9/1998,Assistant Engineer,1
2/9/1998,Engineer,3
2/9/1998,Senior Engineer,5
2/9/1998,Senior Staff,4
2/9/1998,Technique Leader,1
2/9/1998,Staff,2
2/8/1998,Senior Staff,1
2/8/1998,Staff,2
2/8/1998,Engineer,4
2/8/1998,Senior Engineer,1
2/7/1998,Staff,1
2/7/1998,Senior Engineer,1
2/7/1998,Senior Staff,2
2/6/1998,Engineer,3
2/6/1998,Senior Staff,2
2/6/1998,Staff,3
2/6/1998,Assistant Engineer,1
2/6/1998,Senior Engineer,3
2/5/1998,Staff,1
2/5/1998,Senior Engineer,2
2/5/1998,Technique Leader,1
2/5/1998,Senior Staff,4
2/5/1998,Engineer,5
2/4/1998,Staff,4
2/4/1998,Senior Engineer,2
2/4/1998,Engineer,1
2/3/1998,Senior Staff,1
